OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
FENGYUN 1C DEB,1999-025DGE,2026-06-12T05:22:32.712672,13.71819969,.02225141,99.2285,339.0386,243.8470,113.9638,0,U,33693,999,90719,.14122857E-2,.1481E-4,0
FENGYUN 1C DEB,1999-025DGK,2026-06-10T05:23:40.718976,14.56307248,.0137574,99.6401,153.8769,45.6228,315.6136,0,U,33698,999,98248,.29815E-3,.1434E-4,0
FENGYUN 1C DEB,1999-025DGN,2026-06-08T19:37:23.782368,14.03192837,.01354958,98.6724,110.7637,48.8869,312.3904,0,U,33701,999,93002,.1360952E-2,.2259E-4,0
FENGYUN 1C DEB,1999-025DGX,2026-06-06T00:30:55.858176,14.12270973,.0053736,98.9812,261.0624,14.6090,345.6620,0,U,33710,999,70130,.80613E-3,.1458E-4,0
FENGYUN 1C DEB,1999-025DGY,2026-06-11T03:30:05.333184,14.01310224,.00958875,99.1668,221.4408,270.3294,147.7631,0,U,33711,999,94458,.38490818E-3,.557E-5,0
FENGYUN 1C DEB,1999-025DHD,2026-06-05T13:26:13.051392,14.32828271,.0092722,98.8852,91.4429,204.9771,154.6911,0,U,33716,999,67661,.10230338E-3,.245E-5,0
FENGYUN 1C DEB,1999-025DHF,2026-06-11T00:31:22.630080,14.09004782,.0100178,99.6589,266.3014,184.6241,175.4011,0,U,33718,999,71724,.11289393E-2,.1998E-4,0
FENGYUN 1C DEB,1999-025DHG,2026-06-11T10:33:02.157120,14.24189165,.002774,98.7544,226.7817,274.8801,97.0456,0,U,33719,999,94585,.69237E-3,.1557E-4,0
FENGYUN 1C DEB,1999-025DHK,2026-06-12T07:17:51.455328,14.21868660,.01600338,98.5643,177.5241,85.0953,276.8475,0,U,33722,999,94727,.58064659E-3,.1416E-4,0
FENGYUN 1C DEB,1999-025DHL,2026-06-03T12:01:22.181952,14.14667775,.00995408,99.1466,244.1664,203.1228,224.6697,0,U,33723,999,66065,.19605748E-2,.3911E-4,0
FENGYUN 1C DEB,1999-025DHM,2026-06-12T20:52:45.272352,14.19996598,.0027814,98.5977,174.0661,20.5893,98.6632,0,U,33724,999,96546,.36603E-3,.739E-5,0
FENGYUN 1C DEB,1999-025DHP,2026-06-10T03:56:32.280000,14.14655914,.01908811,98.6590,284.8411,237.0284,248.6175,0,U,33726,999,94468,.31470524E-3,.677E-5,0
FENGYUN 1C DEB,1999-025DHR,2026-06-11T11:30:20.833056,14.94942253,.0142188,98.9593,248.7600,353.8775,6.0699,0,U,33728,999,999,.18696E-3,.2408E-4,0
FENGYUN 1C DEB,1999-025DHT,2026-06-05T11:23:30.033888,14.66462498,.00385426,99.0374,236.5535,192.3032,167.7232,0,U,33730,999,98238,.14765937E-2,.8215E-4,0
FENGYUN 1C DEB,1999-025DHU,2026-06-08T19:13:17.028192,13.96025570,.0124446,99.4303,191.3312,292.5522,66.2509,0,U,33731,999,92933,.11562E-2,.1643E-4,0
FENGYUN 1C DEB,1999-025DHW,2026-06-07T05:42:06.357312,14.34015074,.0072672,99.0968,257.2455,18.7564,37.4210,0,U,33733,999,92975,.21165163E-2,.6045E-4,0
FENGYUN 1C DEB,1999-025DJA,2026-06-02T01:23:07.014048,14.03611420,.01277566,98.3405,337.8654,156.7449,332.1057,0,U,33737,999,91143,.10679144E-2,.1764E-4,0
FENGYUN 1C DEB,1999-025DJB,2026-06-11T10:12:31.288032,13.99906154,.0187825,99.1254,227.2743,243.7422,135.1418,0,U,33738,999,91764,.31939E-3,.5E-5,0
FENGYUN 1C DEB,1999-025DJD,2026-06-12T18:37:17.717664,14.12421124,.0001821,98.6790,176.0767,42.4783,317.6530,0,U,33740,999,92716,.11095E-3,.162E-5,0
FENGYUN 1C DEB,1999-025DJE,2026-05-26T16:39:54.074304,14.11134409,.01271075,98.5632,57.5818,340.7359,18.9031,0,U,33741,999,59188,.171203E-2,.3285E-4,0
FENGYUN 1C DEB,1999-025DJJ,2026-06-01T02:05:48.869088,14.23317415,.00561258,99.0987,199.9936,140.1126,220.4196,0,U,33745,999,68424,.13380079E-2,.3036E-4,0
FENGYUN 1C DEB,1999-025DJL,2026-06-07T00:23:20.212224,14.18968417,.0088882,99.0939,262.0166,79.9059,281.2128,0,U,33747,999,92631,.17307E-2,.371E-4,0
FENGYUN 1C DEB,1999-025DJM,2026-06-09T10:15:16.913376,14.33114780,.00369674,98.5664,214.7244,76.1741,284.3553,0,U,33748,999,93952,.85318112E-3,.2315E-4,0
FENGYUN 1C DEB,1999-025DJQ,2026-06-09T12:47:08.324736,14.16630412,.02496775,94.6217,255.2153,5.7324,354.6624,0,U,35088,999,61327,.20100952E-2,.5429E-4,0
FENGYUN 1C DEB,1999-025DJR,2026-06-12T18:15:18.109728,14.19935615,.0025555,98.5553,172.5561,254.6301,105.2052,0,U,35089,999,63458,.58317E-3,.12E-4,0
FENGYUN 1C DEB,1999-025DJS,2026-05-30T11:50:34.077408,14.18547795,.00532449,99.1870,174.1705,256.6455,102.8780,0,U,35090,999,68642,.1138671E-2,.2342E-4,0
FENGYUN 1C DEB,1999-025DJT,2026-06-09T01:31:49.936224,14.66794426,.00454895,98.5998,277.1693,101.5650,259.0664,0,U,35091,999,92537,.18675596E-2,.10538E-3,0
FENGYUN 1C DEB,1999-025DKE,2026-06-10T06:49:04.185408,14.29346397,.00582,98.4745,171.6817,283.4172,76.0527,0,U,35102,999,67477,.31508E-3,.774E-5,0
FENGYUN 1C DEB,1999-025DKG,2026-06-12T18:52:14.382912,14.20647977,.0029972,98.5935,170.4522,338.4439,200.9923,0,U,35104,999,92351,.31494E-3,.638E-5,0
FENGYUN 1C DEB,1999-025DKH,2026-06-08T19:36:36.326304,14.45854954,.01097784,98.9569,155.6426,242.6308,116.3676,0,U,35105,999,97066,.1828552E-3,.644E-5,0
FENGYUN 1C DEB,1999-025DKL,2026-05-29T16:53:25.366848,14.07121589,.01326729,98.8066,145.9897,309.1708,49.7734,0,U,35108,999,91600,.35902403E-3,.607E-5,0
FENGYUN 1C DEB,1999-025DKM,2026-06-12T05:32:31.031808,14.21117182,.01511777,98.6284,153.2799,228.4884,130.3240,0,U,35109,999,66737,.15299697E-3,.329E-5,0
FENGYUN 1C DEB,1999-025DKP,2026-06-07T23:58:03.572544,14.11249876,.00229255,99.4553,251.9711,91.6431,268.7364,0,U,35111,999,66644,.38562092E-3,.649E-5,0
FENGYUN 1C DEB,1999-025DKU,2026-06-09T09:25:01.131744,14.25870956,.00570611,98.6431,208.9788,246.9910,112.5245,0,U,35116,999,62505,.75646483E-3,.1788E-4,0
FENGYUN 1C DEB,1999-025DKZ,2026-06-10T20:22:40.636416,14.04873631,.01562808,98.2814,14.7434,304.8359,53.8195,0,U,35121,999,63620,.852011E-4,.113E-5,0
FENGYUN 1C DEB,1999-025DLA,2026-06-10T07:14:46.613760,14.14331568,.0024929,98.6586,179.3578,10.2057,349.9617,0,U,35122,999,66405,.22486E-3,.388E-5,0
FENGYUN 1C DEB,1999-025DLB,2026-06-10T19:27:10.460736,14.24627552,.00475903,99.1239,356.4177,281.1243,78.4586,0,U,35123,999,63637,.40939006E-3,.914E-5,0
FENGYUN 1C DEB,1999-025DLD,2026-06-12T06:37:54.473088,14.34328196,.00540165,98.2106,170.2288,110.7509,249.9477,0,U,35125,999,33883,.10132525E-2,.2855E-4,0
FENGYUN 1C DEB,1999-025DLP,2026-06-12T06:16:32.071584,14.22918533,.00829201,98.5598,172.0508,116.1581,244.8156,0,U,35135,999,90405,.39795146E-3,.885E-5,0
FENGYUN 1C DEB,1999-025DLT,2026-06-12T07:00:40.506336,14.21394662,.0069906,98.5837,168.4870,130.3066,230.4249,0,U,35139,999,66732,.28989684E-3,.607E-5,0
FENGYUN 1C DEB,1999-025DLU,2026-06-08T04:02:31.177824,14.21525637,.02908437,98.4650,138.4086,169.2259,191.5334,0,U,35140,999,89799,.89110154E-4,.251E-5,0
FENGYUN 1C DEB,1999-025DLW,2026-06-12T18:58:01.252992,13.90609540,.0109348,99.0562,156.2446,80.0266,43.2894,0,U,35142,999,88219,.23664E-3,.267E-5,0
FENGYUN 1C DEB,1999-025DLY,2026-06-10T14:48:46.378944,14.64102555,.00270608,98.7070,291.3923,168.6532,191.5284,0,U,35144,999,67841,.17960043E-2,.9441E-4,0
FENGYUN 1C DEB,1999-025DMB,2026-06-07T12:42:39.129120,14.79720090,.00272093,99.4810,267.4913,19.1186,341.1036,0,U,35147,999,76914,.13442619E-2,.10108E-3,0
FENGYUN 1C DEB,1999-025DMG,2026-06-12T05:55:21.063648,13.76728665,.01929603,99.8233,356.8189,265.6040,92.3042,0,U,35152,999,64690,.68365692E-3,.721E-5,0
FENGYUN 1C DEB,1999-025DMH,2026-06-11T13:42:16.839072,14.75001163,.0165596,98.8919,77.0883,237.0718,121.4468,0,U,35153,999,99882,.18296E-3,.1461E-4,0
FENGYUN 1C DEB,1999-025DMJ,2026-06-09T02:37:17.427936,14.19256881,.0177303,99.4438,298.0353,260.0369,98.0754,0,U,35154,999,67107,.2619042E-3,.59E-5,0
FENGYUN 1C DEB,1999-025DMK,2026-06-08T18:02:09.870432,14.19746652,.00234112,98.4939,169.2650,276.8138,83.0376,0,U,35155,999,75239,.50709915E-3,.1034E-4,0
FENGYUN 1C DEB,1999-025DML,2026-06-01T09:41:26.852928,14.10838385,.00371127,98.7678,139.5778,28.1055,332.2109,0,U,35156,999,66450,.32661906E-3,.546E-5,0
FENGYUN 1C DEB,1999-025DMP,2026-05-29T17:31:09.528960,14.47608550,.00105859,98.8316,237.0215,36.2808,114.9356,0,U,35159,999,63909,.19203934E-2,.7037E-4,0
FENGYUN 1C DEB,1999-025DMQ,2026-06-12T01:48:29.812320,14.36455403,.01763262,99.1743,294.0089,70.3534,291.6585,0,U,35160,999,67534,.22216954E-3,.724E-5,0
FENGYUN 1C DEB,1999-025DMV,2026-06-11T19:17:18.695904,14.35736936,.00202998,98.8750,264.6446,238.6921,121.2277,0,U,35165,999,92317,.12790818E-2,.366E-4,0
FENGYUN 1C DEB,1999-025DMX,2026-06-10T05:55:57.824256,14.31874107,.0228701,98.4566,154.9369,33.2833,328.2497,0,U,35167,999,72588,.60019E-3,.2095E-4,0
FENGYUN 1C DEB,1999-025DMY,2026-06-09T22:33:44.154432,14.15733490,.01244873,98.2565,44.9458,329.4365,29.9597,0,U,35168,999,60459,.1839985E-3,.349E-5,0
FENGYUN 1C DEB,1999-025DMZ,2026-06-05T12:30:43.668000,14.59828515,.01475564,99.1096,62.3259,298.0292,60.6046,0,U,35169,999,68329,.5487993E-3,.299E-4,0
FENGYUN 1C DEB,1999-025DNB,2026-06-11T16:51:55.665504,13.95884886,.01378046,99.0202,315.1376,182.3077,177.7466,0,U,35171,999,91082,.18022319E-2,.2626E-4,0
FENGYUN 1C DEB,1999-025DND,2026-06-11T10:34:38.760096,13.38113244,.0489652,99.7740,232.6999,133.4916,230.8017,0,U,35173,999,68245,.16613E-2,.1723E-4,0
FENGYUN 1C DEB,1999-025DNE,2026-06-10T19:51:08.192160,15.13394310,.01141636,98.9629,170.3023,313.3127,45.8623,0,U,35174,999,92876,.15581518E-2,.32708E-3,0
FENGYUN 1C DEB,1999-025DNF,2026-06-10T07:21:23.984640,14.21587048,.0059213,98.5707,169.5204,118.5763,242.1391,0,U,35175,999,63786,.26675E-3,.553E-5,0
FENGYUN 1C DEB,1999-025DNG,2026-06-09T05:24:18.855072,14.17257126,.0052032,98.5713,145.4784,262.1644,97.3623,0,U,35176,999,93456,.23596E-3,.44E-5,0
FENGYUN 1C DEB,1999-025DNL,2026-06-02T16:40:44.313312,13.77202436,.04843996,99.7440,323.6175,290.8532,64.1399,0,U,35180,999,2399,.15423564E-2,.3609E-4,0
FENGYUN 1C DEB,1999-025DNX,2026-06-12T05:34:15.613824,13.91299289,.01038749,99.0345,145.1545,75.4015,285.8637,0,U,35191,999,90425,.21447356E-3,.24E-5,0
FENGYUN 1C DEB,1999-025DPA,2026-06-11T00:39:50.210208,14.62001624,.01103663,98.9416,264.8404,243.8291,115.1525,0,U,35194,999,68023,.61466196E-3,.3301E-4,0
FENGYUN 1C DEB,1999-025DPB,2026-06-11T13:41:34.840896,14.57501005,.0099773,98.9870,275.8999,238.9404,120.1969,0,U,35195,999,93559,.62005E-3,.2958E-4,0
FENGYUN 1C DEB,1999-025DPC,2026-06-12T06:26:50.870976,14.20495837,.02135568,98.5262,177.1838,171.3615,205.4428,0,U,35196,999,91711,.49674399E-3,.1298E-4,0
FENGYUN 1C DEB,1999-025DPF,2026-05-28T14:38:31.714656,13.98645516,.01180607,98.4433,289.4520,103.0256,258.4121,0,U,35199,999,94517,.16221947E-2,.2435E-4,0
FENGYUN 1C DEB,1999-025DPG,2026-06-09T04:04:44.060160,13.42080774,.03519289,98.8921,121.5234,331.1171,42.1718,0,U,35200,999,68297,.27241033E-3,.182E-5,0
FENGYUN 1C DEB,1999-025DPH,2026-06-12T07:10:22.216800,14.11123813,.00080448,98.7035,171.8230,95.9436,280.1040,0,U,35201,999,89580,.10176378E-3,.141E-5,0
FENGYUN 1C DEB,1999-025DPJ,2026-06-10T21:28:47.814240,13.34974326,.03759197,100.0703,209.7480,297.6924,58.6532,0,U,35202,999,59380,.4125752E-3,.263E-5,0
FENGYUN 1C DEB,1999-025DPK,2026-06-11T05:12:13.550400,13.27078091,.05206692,102.0794,164.4139,125.0146,240.0982,0,U,35203,999,62044,.17862092E-2,.1617E-4,0
FENGYUN 1C DEB,1999-025DPL,2026-06-11T13:05:20.837184,14.51659249,.0038247,98.9996,8.5702,137.6653,278.7580,0,U,35204,999,93551,.14741E-2,.5921E-4,0
FENGYUN 1C DEB,1999-025DPP,2026-05-31T18:17:22.313184,14.58543764,.00537302,98.6942,262.3945,96.2728,264.4594,0,U,35207,999,67380,.23574528E-2,.11144E-3,0
FENGYUN 1C DEB,1999-025DPQ,2026-06-08T18:32:09.858048,14.00234182,.01027901,98.8891,179.0746,21.8055,338.7438,0,U,35208,999,93054,.11111571E-2,.1676E-4,0
FENGYUN 1C DEB,1999-025DPS,2026-06-05T00:34:36.752736,14.35895783,.0050673,99.0925,174.0774,91.5363,325.1306,0,U,35210,999,92622,.22505016E-2,.6579E-4,0
FENGYUN 1C DEB,1999-025DPZ,2026-06-10T15:03:54.887904,13.58266484,.02948336,101.8813,119.1755,239.3436,117.8327,0,U,35217,999,63661,.13813996E-2,.1269E-4,0
FENGYUN 1C DEB,1999-025DQC,2026-06-01T10:30:23.512032,14.23751924,.00454593,99.0155,231.6662,176.8455,183.3017,0,U,35220,999,65611,.14902634E-2,.3396E-4,0
FENGYUN 1C DEB,1999-025DQF,2026-06-12T06:56:30.997824,14.91540364,.01243184,98.9771,175.4278,104.6970,256.8063,0,U,35223,999,96586,.54322767E-3,.624E-4,0
FENGYUN 1C DEB,1999-025DQM,2026-06-10T01:20:09.220128,14.70210051,.00358848,98.4476,250.1722,16.1520,344.0820,0,U,35229,999,67133,.35548983E-2,.21641E-3,0
FENGYUN 1C DEB,1999-025DQP,2026-06-11T23:01:00.928992,14.14542502,.00358802,98.6914,206.5988,288.1477,71.5791,0,U,35231,999,94064,.15129823E-4,-.14E-6,0
FENGYUN 1C DEB,1999-025DQR,2026-05-31T05:55:27.861600,14.44188868,.00414472,98.7719,260.2895,115.9208,274.8157,0,U,35233,999,93621,.23602144E-2,.8145E-4,0
FENGYUN 1C DEB,1999-025DQS,2026-06-10T20:12:36.832608,14.67254572,.00988612,98.0472,191.5819,54.0807,306.9522,0,U,35234,999,96995,.77327176E-3,.4639E-4,0
FENGYUN 1C DEB,1999-025DQU,2026-06-09T02:17:21.729696,14.46255767,.00851216,98.8210,99.2426,17.3665,343.0406,0,U,35236,999,138,.55043238E-3,.2011E-4,0
FENGYUN 1C DEB,1999-025DQX,2026-06-09T16:22:51.841344,13.69707602,.02233863,99.2845,319.9144,263.9100,93.6554,0,U,35239,999,60580,.79187836E-3,.78E-5,0
FENGYUN 1C DEB,1999-025DQY,2026-06-09T16:07:20.591904,14.24793502,.00468752,99.3561,139.5133,7.0197,353.1626,0,U,35240,999,95711,.13714974E-2,.3186E-4,0
FENGYUN 1C DEB,1999-025DQZ,2026-06-08T17:53:05.279136,14.02804711,.01394569,98.6345,84.5846,68.4163,293.1798,0,U,35241,999,90101,.13504078E-2,.2236E-4,0
FENGYUN 1C DEB,1999-025DRA,2026-06-10T22:49:44.906016,13.52803830,.03044014,99.9617,220.5841,101.9894,69.0092,0,U,35242,999,60563,.10451546E-2,.888E-5,0
FENGYUN 1C DEB,1999-025DRB,2026-06-11T01:20:57.509952,14.95259646,.00548724,98.8723,268.3023,37.9406,322.5658,0,U,35243,999,93688,.15129843E-2,.17121E-3,0
FENGYUN 1C DEB,1999-025DRC,2026-06-11T08:43:54.822144,14.06965406,.0070747,98.8174,203.2989,11.6832,348.5958,0,U,35244,999,68361,.30442E-3,.476E-5,0
FENGYUN 1C DEB,1999-025DRD,2026-06-07T12:48:51.082848,14.14220593,.00606792,99.0784,251.7455,133.5176,243.1231,0,U,35245,999,90275,.17574118E-2,.3368E-4,0
FENGYUN 1C DEB,1999-025DRU,2026-06-08T08:21:33.609024,13.47073402,.04410808,98.5062,206.6916,166.3763,194.9744,0,U,36147,999,62388,.16047217E-2,.1735E-4,0
FENGYUN 1C DEB,1999-025DRV,2026-06-10T06:47:43.239840,13.86578623,.027321,98.4178,359.3502,216.3944,141.8365,0,U,36148,999,92731,.18683E-2,.2874E-4,0
FENGYUN 1C DEB,1999-025DRZ,2026-06-08T08:21:21.322080,14.18001788,.0055967,98.7384,201.4443,65.5348,295.1651,0,U,36152,999,66673,.88357766E-3,.1795E-4,0
FENGYUN 1C DEB,1999-025DSA,2026-05-30T05:12:46.073088,14.52272957,.00297615,98.5896,248.9621,253.2663,106.5265,0,U,36153,999,67407,.22955971E-2,.9344E-4,0
FENGYUN 1C DEB,1999-025DSH,2026-06-06T05:45:44.452512,14.13399525,.01348773,98.1352,348.1322,5.0350,355.2146,0,U,36160,999,62531,.17972224E-3,.33E-5,0
FENGYUN 1C DEB,1999-025DSK,2026-06-07T04:17:10.424832,14.04715062,.02452395,97.6174,293.5181,332.5425,26.2962,0,U,36162,999,72997,.16260964E-2,.3373E-4,0
FENGYUN 1C DEB,1999-025DSL,2026-06-06T08:52:57.768384,14.65184252,.00320677,99.0782,23.7792,262.2198,97.5361,0,U,36163,999,91754,.38646391E-2,.20953E-3,0
FENGYUN 1C DEB,1999-025DSQ,2026-06-11T00:54:41.331168,14.50621300,.0070029,98.8115,82.4345,60.4732,300.3420,0,U,36167,999,69892,.74580228E-3,.2969E-4,0
FENGYUN 1C DEB,1999-025DSW,2026-06-12T02:38:01.176576,14.25502769,.01469914,98.2364,114.0769,11.6572,348.7952,0,U,36173,999,61674,.27469736E-3,.685E-5,0
FENGYUN 1C DEB,1999-025DTD,2026-06-09T10:17:32.843904,14.21231002,.02088761,98.4311,221.3104,230.3839,127.8738,0,U,36180,999,73121,.382644E-3,.993E-5,0
FENGYUN 1C DEB,1999-025DTF,2026-06-12T02:24:45.597600,14.36204844,.00187799,99.0966,105.3875,273.6611,86.2426,0,U,36182,999,90559,.86598503E-3,.2483E-4,0
FENGYUN 1C DEB,1999-025DTM,2026-06-07T13:32:13.431840,14.65421860,.00455982,98.5871,271.1516,118.0884,242.4939,0,U,36188,999,90638,.2120613E-2,.1161E-3,0
FENGYUN 1C DEB,1999-025DTX,2026-06-11T20:59:41.474112,14.08825217,.00940446,98.6037,189.1022,322.3387,37.1224,0,U,36198,999,66137,.99070641E-3,.1739E-4,0
FENGYUN 1C DEB,1999-025DTY,2026-06-09T08:02:02.019840,14.29912159,.00901646,98.2757,177.8509,257.6609,101.4469,0,U,36199,999,67532,.16835332E-3,.411E-5,0
FENGYUN 1C DEB,1999-025DTZ,2026-06-11T02:20:06.895392,14.66311440,.00344599,99.3823,265.5033,182.2313,177.8738,0,U,36200,999,75997,.38437001E-2,.21399E-3,0
FENGYUN 1C DEB,1999-025DUC,2026-06-12T02:42:12.194496,14.82357089,.00761219,99.1119,136.1876,301.1472,58.2287,0,U,36203,999,66112,.80467626E-3,.6704E-4,0
FENGYUN 1C DEB,1999-025DUD,2026-06-11T01:08:21.681024,14.35766281,.00177327,99.2954,277.7933,3.6520,356.4789,0,U,36204,999,97014,.73635184E-3,.2083E-4,0
FENGYUN 1C DEB,1999-025DUF,2026-06-10T06:43:13.881792,14.22067276,.00292,98.4625,182.3330,212.0300,147.9104,0,U,36206,999,66972,.43263E-3,.919E-5,0
FENGYUN 1C DEB,1999-025DUG,2026-06-03T21:55:48.324000,14.03771047,.0138133,98.5962,35.0001,195.2261,164.4730,0,U,36207,999,62394,.13844E-2,.2332E-4,0
FENGYUN 1C DEB,1999-025DUL,2026-06-07T05:36:36.027648,14.26643912,.0267009,98.5134,151.6918,71.6153,291.3864,0,U,36211,999,96885,.72714E-3,.2516E-4,0
FENGYUN 1C DEB,1999-025DUR,2026-06-09T18:21:40.663008,14.19102507,.0043277,98.5931,180.7023,217.7610,142.0528,0,U,36216,999,66911,.19709E-3,.373E-5,0
FENGYUN 1C DEB,1999-025DUT,2026-06-12T21:17:32.280288,14.73282273,.007144,99.0639,30.8815,89.9234,271.0157,0,U,36218,999,61823,.81045E-3,.5395E-4,0
FENGYUN 1C DEB,1999-025DUZ,2026-06-11T10:07:13.372320,14.12850198,.0114443,98.7513,210.9828,197.2462,162.4808,0,U,36224,999,66983,.97961E-4,.151E-5,0
FENGYUN 1C DEB,1999-025DVA,2026-06-10T05:28:40.690272,15.25558898,.0026691,98.8267,316.4571,51.3877,308.9741,0,U,36225,999,69491,.22073E-2,.56873E-3,0
FENGYUN 1C DEB,1999-025DVB,2026-06-08T21:17:47.366592,14.11155817,.00939997,98.5919,199.8310,231.7616,127.5068,0,U,36226,999,66274,.10594578E-2,.1948E-4,0
FENGYUN 1C DEB,1999-025DVE,2026-05-29T10:31:13.901376,14.08147222,.01056097,100.9197,48.9922,43.5172,317.4263,0,U,36229,999,65615,.18477367E-2,.3257E-4,0
FENGYUN 1C DEB,1999-025DVF,2026-06-11T11:15:18.383328,13.75947318,.0211407,99.5155,242.4318,30.3360,330.9831,0,U,36230,999,64371,.82621E-3,.899E-5,0
FENGYUN 1C DEB,1999-025DVG,2026-06-11T15:38:17.448576,14.12098320,.00608106,98.7100,137.2592,176.8844,183.2719,0,U,36231,999,88096,.99935538E-4,.144E-5,0
FENGYUN 1C DEB,1999-025DVH,2026-06-11T17:49:32.038752,14.12714840,.01170515,98.7218,146.9449,232.2271,126.8254,0,U,36232,999,64291,.18390808E-3,.32E-5,0
FENGYUN 1C DEB,1999-025DVK,2026-06-05T09:28:12.637344,13.45761895,.03163049,98.9748,213.3361,307.2415,50.0246,0,U,36234,999,90296,.26115729E-3,.17E-5,0
FENGYUN 1C DEB,1999-025DVM,2026-06-07T19:22:14.006784,13.82083400,.0148592,98.8243,193.2030,240.3009,118.3286,0,U,36236,999,62193,.28502845E-3,.292E-5,0
FENGYUN 1C DEB,1999-025DVP,2026-06-09T17:03:36.908640,14.12444145,.00220205,98.6703,132.1908,129.0429,231.2708,0,U,36238,999,89544,.72063313E-4,.91E-6,0
FENGYUN 1C DEB,1999-025DVV,2026-06-09T14:33:35.995104,14.26341012,.00515875,98.9333,279.4975,129.7425,230.8316,0,U,36244,999,94527,.12868215E-2,.309E-4,0
FENGYUN 1C DEB,1999-025DVY,2026-06-10T18:15:01.180512,14.34128114,.01844078,98.2610,172.0048,215.4235,143.4589,0,U,36247,999,72842,.22384777E-3,.711E-5,0
FENGYUN 1C DEB,1999-025DWG,2026-06-08T02:42:03.043008,14.37421909,.00644229,99.4447,101.8172,11.6444,2.9029,0,U,36255,999,66558,.77398E-3,.2318E-4,0
FENGYUN 1C DEB,1999-025DWK,2026-06-11T22:57:10.411200,14.75846636,.01689,99.0622,219.4480,280.9253,77.2990,0,U,36258,999,93494,.14402265E-3,.1166E-4,0
FENGYUN 1C DEB,1999-025DWL,2026-06-01T08:17:33.499968,14.60681433,.00039804,98.7948,291.8906,141.6293,247.5784,0,U,36259,999,74631,.22008528E-2,.10684E-3,0
FENGYUN 1C DEB,1999-025DWM,2026-06-12T17:47:43.466784,14.15502109,.0017307,98.6630,165.7927,89.6417,270.6740,0,U,36260,999,90383,.13444E-3,.22E-5,0
FENGYUN 1C DEB,1999-025DWN,2026-06-10T00:47:48.659712,13.45636506,.03561001,101.3579,81.9707,19.5743,341.8667,0,U,36261,999,86844,.43234939E-3,.322E-5,0
FENGYUN 1C DEB,1999-025DWP,2026-06-05T10:39:44.263584,14.28033912,.00614282,98.9420,46.2849,127.9176,232.7579,0,U,36262,999,91990,.21503629E-3,.499E-5,0
FENGYUN 1C DEB,1999-025DWQ,2026-06-10T11:01:55.356672,14.47870736,.00374256,98.9899,58.5888,84.9422,275.6039,0,U,36263,999,90584,.13377004E-2,.4951E-4,0
FENGYUN 1C DEB,1999-025DWU,2026-05-31T07:16:42.845088,14.09804354,.01284833,98.5720,95.5094,87.4323,69.5608,0,U,36267,999,88918,.1379022E-2,.2577E-4,0
FENGYUN 1C DEB,1999-025DWW,2026-06-12T03:12:50.652576,14.27772840,.02332704,99.1289,118.0686,116.4855,246.0453,0,U,36269,999,90304,.39044387E-3,.1237E-4,0
FENGYUN 1C DEB,1999-025DWZ,2026-06-06T21:42:02.676096,14.17571595,.0168678,99.1179,44.0456,128.4106,233.2350,0,U,36272,999,66112,.31013E-3,.679E-5,0
FENGYUN 1C DEB,1999-025DXA,2026-06-07T22:00:10.108224,14.16774418,.00956513,99.5841,47.1649,213.9751,145.5272,0,U,36273,999,68742,.21746201E-3,.404E-5,0
FENGYUN 1C DEB,1999-025DXB,2026-06-07T00:38:39.288768,14.25682957,.0060733,99.1330,244.2299,89.5064,84.4658,0,U,36274,999,65495,.25364E-2,.609E-4,0
FENGYUN 1C DEB,1999-025DXF,2026-06-12T01:38:05.028864,14.17680756,.00616755,99.1292,91.2460,135.2487,225.3686,0,U,36278,999,96045,.23764411E-3,.446E-5,0
FENGYUN 1C DEB,1999-025DXG,2026-06-07T16:20:41.018784,14.14825813,.00605884,98.5816,134.7268,267.4307,91.9930,0,U,36279,999,91541,.12315794E-3,.199E-5,0
FENGYUN 1C DEB,1999-025DXH,2026-06-12T20:15:32.488128,14.10301214,.006058,98.7471,193.0204,269.0356,272.3997,0,U,36280,999,88920,.67126E-3,.1168E-4,0
FENGYUN 1C DEB,1999-025DXJ,2026-06-08T12:15:32.522976,13.61369474,.02932192,99.2584,77.3311,15.1548,345.8151,0,U,36281,999,86935,.27664756E-2,.2769E-4,0
FENGYUN 1C DEB,1999-025DXL,2026-06-12T18:46:30.845280,15.17615987,.0053004,99.4261,176.3062,173.8761,186.3126,0,U,36283,999,69417,.14823E-2,.30931E-3,0
FENGYUN 1C DEB,1999-025DXN,2026-06-09T13:07:38.407584,13.59670574,.02855429,98.4392,279.4991,70.7143,292.4649,0,U,36644,999,63997,.69987779E-3,.646E-5,0
FENGYUN 1C DEB,1999-025DXP,2026-05-31T07:30:06.039360,13.59180926,.02916777,98.5112,280.3690,318.0959,39.8187,0,U,36645,999,59850,.17149567E-2,.1632E-4,0
FENGYUN 1C DEB,1999-025DXR,2026-06-11T23:09:04.991904,13.90420172,.02410764,96.1232,246.9897,131.5354,230.6769,0,U,36647,999,32929,.2034878E-2,.3177E-4,0
